,u,i,ts,label,idx
47908,412,680,1086675770,0,47908
47909,1198,559,1086675832,0,47909
47910,1009,861,1086675835,0,47910
47911,758,907,1086675948,0,47911
47912,305,1050,1086676180,0,47912
47913,2,299,1086676267,0,47913
47914,1640,1346,1086676356,0,47914
47915,1442,1523,1086676449,0,47915
47916,1198,189,1086676826,0,47916
47917,189,128,1086676874,0,47917
47918,189,1430,1086676903,0,47918
47919,1640,479,1086676938,0,47919
47920,17,1224,1086676949,0,47920
47921,1281,861,1086676955,0,47921
47922,1,1574,1086677117,0,47922
47923,189,1170,1086677131,0,47923
47924,1,189,1086677173,0,47924
47925,1198,189,1086677291,0,47925
47926,1522,1009,1086677638,0,47926
47927,1522,592,1086677766,0,47927
47928,1198,189,1086677893,0,47928
47929,1522,358,1086677940,0,47929
47930,1,189,1086677955,0,47930
47931,1,73,1086678014,0,47931
47932,1607,280,1086678127,0,47932
47933,1607,1636,1086678167,0,47933
47934,1607,1636,1086678203,0,47934
47935,1348,1181,1086678277,0,47935
47936,1,189,1086678326,0,47936
47937,1348,1181,1086678328,0,47937
47938,1607,1636,1086678363,0,47938
47939,1,189,1086678380,0,47939
47940,1,189,1086678405,0,47940
47941,1,189,1086678417,0,47941
47942,1198,189,1086678453,0,47942
47943,1630,1138,1086678477,0,47943
47944,189,1198,1086678511,0,47944
47945,1607,1636,1086678522,0,47945
47946,1198,189,1086678594,0,47946
47947,1607,1636,1086678662,0,47947
47948,73,1,1086678876,0,47948
47949,1617,1626,1086678923,0,47949
47950,1357,77,1086679441,0,47950
47951,1357,77,1086679621,0,47951
47952,1418,1387,1086679626,0,47952
47953,1357,77,1086679758,0,47953
47954,1357,77,1086679851,0,47954
47955,1357,77,1086679889,0,47955
47956,1357,77,1086680145,0,47956
47957,1357,77,1086680367,0,47957
47958,189,2,1086680480,0,47958
47959,1357,77,1086680606,0,47959
47960,1357,77,1086680860,0,47960
47961,1357,77,1086681051,0,47961
47962,1357,77,1086681448,0,47962
47963,173,89,1086681700,0,47963
47964,1357,77,1086681833,0,47964
47965,173,89,1086681969,0,47965
47966,1668,732,1086682062,0,47966
47967,89,173,1086682083,0,47967
47968,1357,77,1086682104,0,47968
47969,173,89,1086682171,0,47969
47970,89,173,1086682199,0,47970
47971,1593,483,1086682668,0,47971
47972,1265,1693,1086683204,0,47972
47973,868,364,1086683807,0,47973
47974,1128,1358,1086684426,0,47974
47975,567,824,1086687909,0,47975
47976,567,824,1086687930,0,47976
47977,567,1323,1086688093,0,47977
47978,1235,1151,1086692072,0,47978
47979,1696,1696,1086692812,0,47979
47980,1512,567,1086697769,0,47980
47981,1695,1607,1086697989,0,47981
47982,877,1637,1086698200,0,47982
47983,592,1522,1086698309,0,47983
47984,308,878,1086699130,0,47984
47985,1302,1664,1086699642,0,47985
47986,2,189,1086700772,0,47986
47987,729,1599,1086701763,0,47987
47988,279,949,1086702515,0,47988
47989,1261,1588,1086702661,0,47989
47990,368,1415,1086703830,0,47990
47991,1352,1210,1086704082,0,47991
47992,449,1680,1086704145,0,47992
47993,1055,128,1086704502,0,47993
47994,1055,128,1086704535,0,47994
47995,1516,219,1086705404,0,47995
47996,1160,1607,1086706776,0,47996
47997,1692,187,1086706829,0,47997
47998,1681,1692,1086706932,0,47998
47999,1312,1322,1086707073,0,47999
48000,669,346,1086707595,0,48000
48001,17,719,1086708141,0,48001
48002,1635,1421,1086708662,0,48002
48003,358,1522,1086708722,0,48003
48004,552,1581,1086709255,0,48004
48005,1635,49,1086709284,0,48005
48006,11,1210,1086709510,0,48006
48007,1681,1674,1086709634,0,48007
48008,967,1348,1086710073,0,48008
48009,1555,1670,1086710260,0,48009
48010,1670,1555,1086710385,0,48010
48011,1555,36,1086710611,0,48011
48012,1389,1473,1086711017,0,48012
48013,1138,618,1086711585,0,48013
48014,1389,703,1086711674,0,48014
48015,1138,1630,1086711782,0,48015
48016,618,1138,1086712707,0,48016
48017,1138,618,1086712739,0,48017
48018,588,830,1086713160,0,48018
48019,28,1690,1086713579,0,48019
48020,28,1695,1086713596,0,48020
48021,28,1694,1086713601,0,48021
48022,28,1693,1086713607,0,48022
48023,28,1692,1086713611,0,48023
48024,28,1691,1086713614,0,48024
48025,28,1688,1086713632,0,48025
48026,28,1686,1086713648,0,48026
48027,28,1685,1086713651,0,48027
48028,28,1696,1086713662,0,48028
48029,28,1683,1086713666,0,48029
48030,28,1682,1086713679,0,48030
48031,1151,1235,1086713695,0,48031
48032,28,1680,1086713729,0,48032
48033,28,1672,1086713768,0,48033
48034,28,1666,1086713803,0,48034
48035,28,1669,1086713828,0,48035
48036,600,1042,1086714027,0,48036
48037,28,1389,1086714151,0,48037
48038,28,1389,1086714175,0,48038
48039,28,1389,1086714211,0,48039
48040,918,972,1086714260,0,48040
48041,1322,1312,1086714379,0,48041
48042,28,1277,1086714492,0,48042
48043,1670,853,1086714783,0,48043
48044,28,1017,1086714987,0,48044
48045,28,755,1086715003,0,48045
48046,36,1555,1086715028,0,48046
48047,878,308,1086715210,0,48047
48048,853,1670,1086715415,0,48048
48049,144,893,1086715466,0,48049
48050,219,1516,1086715689,0,48050
48051,1357,1139,1086716006,0,48051
48052,440,618,1086716247,0,48052
48053,440,1544,1086716268,0,48053
48054,1323,567,1086717592,0,48054
48055,49,729,1086717641,0,48055
48056,49,1635,1086717707,0,48056
48057,1473,1523,1086718489,0,48057
48058,590,618,1086719125,0,48058
48059,1473,1389,1086719150,0,48059
48060,1670,853,1086719702,0,48060
48061,907,1380,1086720130,0,48061
48062,748,1655,1086720748,0,48062
48063,1441,794,1086720938,0,48063
48064,1367,609,1086721058,0,48064
48065,483,462,1086721212,0,48065
48066,483,462,1086721220,0,48066
48067,1682,28,1086721233,0,48067
48068,1522,592,1086721393,0,48068
48069,1462,46,1086721698,0,48069
48070,1462,28,1086721839,0,48070
48071,1462,46,1086721899,0,48071
48072,1462,962,1086721943,0,48072
48073,1462,155,1086721970,0,48073
48074,755,28,1086722529,0,48074
48075,1697,1697,1086722655,0,48075
48076,669,346,1086723144,0,48076
48077,308,878,1086723704,0,48077
48078,7,872,1086723760,0,48078
48079,1358,1128,1086723834,0,48079
48080,1690,29,1086723888,0,48080
48081,1057,1659,1086724351,0,48081
48082,1690,28,1086724477,0,48082
48083,1668,1675,1086724520,0,48083
48084,1332,1057,1086724596,0,48084
48085,358,1090,1086724771,0,48085
48086,373,187,1086724831,0,48086
48087,884,1332,1086725185,0,48087
48088,1332,884,1086725395,0,48088
48089,884,1332,1086726745,0,48089
48090,28,1690,1086726825,0,48090
48091,28,755,1086726848,0,48091
48092,28,1682,1086726888,0,48092
48093,28,1462,1086726914,0,48093
48094,28,373,1086726931,0,48094
48095,1698,1698,1086727056,0,48095
48096,514,817,1086727225,0,48096
48097,1224,17,1086727444,0,48097
48098,114,269,1086727502,0,48098
48099,114,269,1086727514,0,48099
48100,1224,1161,1086727541,0,48100
48101,1399,406,1086727797,0,48101
48102,1399,406,1086727832,0,48102
48103,1399,406,1086727840,0,48103
48104,1009,1522,1086727891,0,48104
48105,1516,219,1086728027,0,48105
48106,618,1138,1086728297,0,48106
48107,618,590,1086728409,0,48107
48108,1235,1151,1086728502,0,48108
48109,1670,368,1086728673,0,48109
48110,17,1224,1086729087,0,48110
48111,1639,231,1086729120,0,48111
48112,1639,962,1086729186,0,48112
48113,609,1367,1086729277,0,48113
48114,1206,49,1086729496,0,48114
48115,798,204,1086729510,0,48115
48116,1319,144,1086729521,0,48116
48117,1139,1357,1086729771,0,48117
48118,1664,1302,1086729941,0,48118
48119,525,946,1086729974,0,48119
48120,525,379,1086730113,0,48120
48121,1664,904,1086730121,0,48121
48122,1487,1015,1086730184,0,48122
48123,1664,1252,1086730200,0,48123
48124,525,884,1086730315,0,48124
48125,1664,455,1086730355,0,48125
48126,525,346,1086730413,0,48126
48127,525,1198,1086730473,0,48127
48128,1664,1588,1086730552,0,48128
48129,1380,907,1086731210,0,48129
48130,248,1198,1086731457,0,48130
48131,1635,49,1086731657,0,48131
48132,1332,884,1086732070,0,48132
48133,592,1522,1086732129,0,48133
48134,1161,1224,1086732187,0,48134
48135,269,114,1086732446,0,48135
48136,144,1319,1086732643,0,48136
48137,1061,1680,1086732708,0,48137
48138,46,1462,1086733054,0,48138
48139,46,1462,1086733173,0,48139
48140,1405,1079,1086733183,0,48140
48141,1690,28,1086733247,0,48141
48142,719,17,1086733332,0,48142
48143,1690,836,1086733369,0,48143
48144,29,1690,1086733569,0,48144
48145,904,1664,1086733575,0,48145
48146,1693,1607,1086733590,0,48146
48147,904,847,1086733614,0,48147
48148,1224,17,1086733727,0,48148
48149,46,1099,1086733751,0,48149
48150,1479,849,1086733759,0,48150
48151,1693,1265,1086733804,0,48151
48152,1224,1161,1086733812,0,48152
48153,1693,28,1086733863,0,48153
48154,1224,17,1086733884,0,48154
48155,46,1099,1086733955,0,48155
48156,463,1688,1086734072,0,48156
48157,463,188,1086734117,0,48157
48158,463,729,1086734215,0,48158
48159,1302,1664,1086734245,0,48159
48160,766,980,1086734412,0,48160
48161,479,1640,1086734692,0,48161
48162,28,1693,1086734934,0,48162
48163,28,1690,1086734954,0,48163
48164,1224,1295,1086735005,0,48164
48165,1295,1224,1086735364,0,48165
48166,1553,846,1086735553,0,48166
48167,1553,299,1086735615,0,48167
48168,1553,1652,1086735719,0,48168
48169,1637,877,1086735725,0,48169
48170,219,1516,1086735852,0,48170
48171,703,1389,1086736298,0,48171
48172,862,49,1086736520,0,48172
48173,1581,552,1086736577,0,48173
48174,1581,1016,1086736686,0,48174
48175,1252,1664,1086737324,0,48175
48176,944,1593,1086737464,0,48176
48177,944,618,1086737478,0,48177
48178,1210,11,1086737544,0,48178
48179,1210,1352,1086737555,0,48179
48180,1210,187,1086737582,0,48180
48181,1574,1,1086738097,0,48181
48182,618,944,1086738318,0,48182
48183,17,1224,1086738761,0,48183
48184,1491,1224,1086738851,0,48184
48185,1210,1592,1086739120,0,48185
48186,1210,1592,1086739148,0,48186
48187,1210,1592,1086739165,0,48187
48188,755,28,1086739353,0,48188
48189,1390,551,1086740440,0,48189
48190,1265,1693,1086740697,0,48190
48191,1668,303,1086740714,0,48191
48192,618,1210,1086740932,0,48192
48193,1664,1302,1086741017,0,48193
48194,28,755,1086741275,0,48194
48195,1389,28,1086741388,0,48195
48196,1693,1265,1086741443,0,48196
48197,1389,703,1086741527,0,48197
48198,1693,28,1086741533,0,48198
48199,1693,1009,1086741570,0,48199
48200,1693,1489,1086741626,0,48200
48201,1693,1112,1086741693,0,48201
48202,1668,1680,1086741743,0,48202
48203,559,1198,1086741809,0,48203
48204,1668,1680,1086741833,0,48204
48205,893,1668,1086741855,0,48205
48206,1599,729,1086741864,0,48206
48207,1,9,1086742006,0,48207
48208,1,10,1086742018,0,48208
48209,1389,1473,1086742076,0,48209
48210,675,1579,1086742437,0,48210
48211,891,824,1086742608,0,48211
48212,964,1588,1086742730,0,48212
48213,269,1332,1086742937,0,48213
48214,1138,618,1086743223,0,48214
48215,269,954,1086743278,0,48215
48216,618,1138,1086743740,0,48216
48217,187,1692,1086744269,0,48217
48218,980,766,1086744469,0,48218
48219,1128,1358,1086744499,0,48219
48220,1699,1699,1086744501,0,48220
48221,1057,1332,1086744875,0,48221
48222,1516,219,1086745821,0,48222
48223,368,1670,1086746056,0,48223
48224,1308,1652,1086746687,0,48224
48225,248,1449,1086746817,0,48225
48226,1617,376,1086747336,0,48226
48227,1617,376,1086747339,0,48227
48228,1394,1140,1086747363,0,48228
48229,1495,118,1086747521,0,48229
48230,481,1514,1086747566,0,48230
48231,890,1607,1086747885,0,48231
48232,78,1670,1086747903,0,48232
48233,1688,654,1086747934,0,48233
48234,654,1688,1086747955,0,48234
48235,379,525,1086747976,0,48235
48236,1686,368,1086748003,0,48236
48237,1394,73,1086748052,0,48237
48238,481,939,1086748059,0,48238
48239,1688,904,1086748209,0,48239
48240,1271,525,1086748219,0,48240
48241,2,9,1086748452,0,48241
48242,368,1686,1086748454,0,48242
48243,1319,1023,1086748534,0,48243
48244,1670,368,1086748542,0,48244
48245,1670,78,1086748566,0,48245
48246,1063,367,1086748571,0,48246
48247,426,1680,1086748577,0,48247
48248,368,1670,1086748582,0,48248
48249,1655,114,1086748655,0,48249
48250,358,404,1086749134,0,48250
48251,1690,29,1086749146,0,48251
48252,1655,1664,1086749188,0,48252
48253,1312,1322,1086749242,0,48253
48254,1023,1319,1086749547,0,48254
48255,28,1693,1086749559,0,48255
48256,1332,269,1086749612,0,48256
48257,1332,1057,1086749625,0,48257
48258,1655,748,1086749688,0,48258
48259,1104,1607,1086749702,0,48259
48260,1138,618,1086749792,0,48260
48261,1700,1700,1086749798,0,48261
48262,118,1495,1086749870,0,48262
48263,884,525,1086750011,0,48263
48264,1701,1701,1086750201,0,48264
48265,618,1138,1086750207,0,48265
48266,1670,368,1086750298,0,48266
48267,1009,1693,1086750314,0,48267
48268,827,111,1086750830,0,48268
48269,1702,1702,1086751067,0,48269
48270,1702,1680,1086751383,0,48270
48271,1703,1703,1086751471,0,48271
48272,1702,884,1086751473,0,48272
48273,1702,1652,1086751777,0,48273
48274,884,1702,1086752320,0,48274
48275,367,1063,1086752433,0,48275
48276,755,28,1086752476,0,48276
48277,1680,1668,1086752550,0,48277
48278,358,1702,1086752568,0,48278
48279,1680,426,1086752588,0,48279
48280,755,367,1086752621,0,48280
48281,1224,17,1086752622,0,48281
48282,1224,1491,1086752691,0,48282
48283,1675,1668,1086752777,0,48283
48284,1224,1161,1086752781,0,48284
48285,1675,358,1086752793,0,48285
48286,1161,1224,1086752825,0,48286
48287,1680,1702,1086752858,0,48287
48288,358,1675,1086752916,0,48288
48289,1659,1057,1086752922,0,48289
48290,1702,358,1086752954,0,48290
48291,1702,884,1086752989,0,48291
48292,358,1702,1086752999,0,48292
48293,1693,1009,1086753071,0,48293
48294,1693,28,1086753098,0,48294
48295,1702,358,1086753126,0,48295
48296,358,1702,1086753217,0,48296
48297,1681,1478,1086753334,0,48297
48298,368,430,1086753335,0,48298
48299,1415,368,1086753378,0,48299
48300,358,865,1086753397,0,48300
48301,28,1693,1086753429,0,48301
48302,28,755,1086753450,0,48302
48303,755,28,1086753580,0,48303
48304,28,755,1086753716,0,48304
48305,368,1415,1086753719,0,48305
48306,368,1670,1086753736,0,48306
48307,1623,980,1086754006,0,48307
48308,510,795,1086754412,0,48308
48309,55,1482,1086754525,0,48309
48310,1268,1355,1086754754,0,48310
48311,847,904,1086754825,0,48311
48312,46,1462,1086754868,0,48312
48313,1482,55,1086754913,0,48313
48314,17,719,1086754919,0,48314
48315,1390,1645,1086754937,0,48315
48316,365,691,1086754970,0,48316
48317,17,1224,1086755059,0,48317
48318,1009,1693,1086755254,0,48318
48319,853,1670,1086755353,0,48319
48320,1009,1332,1086755369,0,48320
48321,114,269,1086755516,0,48321
48322,219,1516,1086755540,0,48322
48323,114,1655,1086755545,0,48323
48324,1686,368,1086755601,0,48324
48325,346,525,1086755685,0,48325
48326,346,669,1086755723,0,48326
48327,1643,861,1086755723,0,48327
48328,1704,1704,1086755926,0,48328
48329,269,114,1086756510,0,48329
48330,1177,29,1086756767,0,48330
48331,1626,1617,1086756788,0,48331
48332,1009,1505,1086756863,0,48332
48333,1686,943,1086756869,0,48333
48334,463,914,1086756949,0,48334
48335,1686,181,1086756989,0,48335
48336,463,1172,1086757006,0,48336
48337,368,1686,1086757053,0,48337
48338,463,1505,1086757055,0,48338
48339,463,1364,1086757100,0,48339
48340,1705,1705,1086757128,0,48340
48341,463,1364,1086757139,0,48341
48342,1686,368,1086757151,0,48342
48343,1686,28,1086757205,0,48343
48344,114,269,1086757265,0,48344
48345,1686,1668,1086757274,0,48345
48346,155,1701,1086757309,0,48346
48347,368,1686,1086757422,0,48347
48348,961,1690,1086757437,0,48348
48349,463,1188,1086757466,0,48349
48350,1670,368,1086757506,0,48350
48351,463,1670,1086757513,0,48351
48352,884,1702,1086757531,0,48352
48353,1705,393,1086757579,0,48353
48354,155,1688,1086757589,0,48354
48355,1670,463,1086757598,0,48355
48356,1686,368,1086757605,0,48356
48357,368,1670,1086757621,0,48357
48358,463,1670,1086757645,0,48358
48359,1670,368,1086757678,0,48359
48360,1670,463,1086757708,0,48360
48361,368,1686,1086757749,0,48361
48362,463,1670,1086757753,0,48362
48363,368,1670,1086757772,0,48363
48364,884,1332,1086757778,0,48364
48365,368,427,1086757807,0,48365
48366,1670,463,1086757835,0,48366
48367,629,914,1086757838,0,48367
48368,669,346,1086757876,0,48368
48369,155,1682,1086757904,0,48369
48370,1015,1487,1086758063,0,48370
48371,980,1623,1086758209,0,48371
48372,787,1670,1086758327,0,48372
48373,1,2,1086758433,0,48373
48374,1364,463,1086758444,0,48374
48375,1555,36,1086758452,0,48375
48376,1690,961,1086758472,0,48376
48377,1686,997,1086758660,0,48377
48378,1686,997,1086758666,0,48378
48379,1705,1085,1086758731,0,48379
48380,1686,1048,1086758974,0,48380
48381,1686,1401,1086759291,0,48381
48382,1686,1401,1086759312,0,48382
48383,1686,1401,1086759317,0,48383
48384,1579,675,1086759365,0,48384
48385,1016,1581,1086759369,0,48385
48386,1701,155,1086759427,0,48386
48387,1686,1226,1086759469,0,48387
48388,1686,1226,1086759475,0,48388
48389,1686,1226,1086759479,0,48389
48390,46,659,1086759623,0,48390
48391,1701,1104,1086759657,0,48391
48392,1701,1104,1086759663,0,48392
48393,46,1332,1086759694,0,48393
48394,1513,954,1086759703,0,48394
48395,46,1482,1086759765,0,48395
48396,46,1512,1086759805,0,48396
48397,46,1581,1086759842,0,48397
48398,1701,1680,1086759863,0,48398
48399,48,1210,1086760051,0,48399
48400,1482,46,1086760051,0,48400
48401,1701,861,1086760071,0,48401
48402,1581,1016,1086760194,0,48402
48403,204,798,1086760343,0,48403
48404,204,346,1086760369,0,48404
48405,1581,46,1086760388,0,48405
48406,1680,1701,1086760450,0,48406
48407,1581,743,1086760491,0,48407
48408,860,286,1086760509,0,48408
48409,1701,1680,1086760598,0,48409
48410,1581,1083,1086760665,0,48410
48411,1680,1701,1086760675,0,48411
48412,507,1699,1086760680,0,48412
48413,1686,1624,1086760698,0,48413
48414,1686,1624,1086760705,0,48414
48415,1701,1680,1086760730,0,48415
48416,1138,1680,1086760731,0,48416
48417,1624,1686,1086760732,0,48417
48418,1332,1009,1086760759,0,48418
48419,1701,1680,1086760762,0,48419
48420,1680,1701,1086760781,0,48420
48421,1138,1332,1086760855,0,48421
48422,1332,884,1086760862,0,48422
48423,1332,46,1086760874,0,48423
48424,1332,1138,1086760889,0,48424
48425,1686,1624,1086760946,0,48425
48426,1265,592,1086760966,0,48426
48427,1588,964,1086760973,0,48427
48428,592,1265,1086760986,0,48428
48429,1265,592,1086761006,0,48429
48430,1138,1332,1086761022,0,48430
48431,1138,1680,1086761099,0,48431
48432,1588,703,1086761116,0,48432
48433,1009,1332,1086761177,0,48433
48434,1009,1265,1086761221,0,48434
48435,669,1624,1086761250,0,48435
48436,703,1588,1086761264,0,48436
48437,1588,703,1086761319,0,48437
48438,1332,1138,1086761342,0,48438
48439,1332,1009,1086761357,0,48439
48440,1302,1664,1086761381,0,48440
48441,1588,1332,1086761441,0,48441
48442,1332,1588,1086761465,0,48442
48443,1265,1009,1086761502,0,48443
48444,1138,1332,1086761531,0,48444
48445,1588,1332,1086761545,0,48445
48446,703,1588,1086761561,0,48446
48447,1138,618,1086761575,0,48447
48448,1332,1138,1086761578,0,48448
48449,1332,1588,1086761600,0,48449
48450,1138,1332,1086761651,0,48450
48451,1332,1138,1086761693,0,48451
48452,1588,1332,1086761701,0,48452
48453,1512,46,1086761710,0,48453
48454,1332,1588,1086761739,0,48454
48455,1588,703,1086761773,0,48455
48456,405,1701,1086761805,0,48456
48457,1138,1332,1086761867,0,48457
48458,1588,1332,1086761867,0,48458
48459,1686,1346,1086761907,0,48459
48460,1009,1332,1086761925,0,48460
48461,1332,1588,1086761935,0,48461
48462,1332,1138,1086761968,0,48462
48463,1332,1009,1086761983,0,48463
48464,36,1555,1086762007,0,48464
48465,719,17,1086762011,0,48465
48466,1645,1390,1086762109,0,48466
48467,703,1588,1086762122,0,48467
48468,1686,118,1086762122,0,48468
48469,1482,1659,1086762240,0,48469
48470,1659,1482,1086762345,0,48470
48471,1224,17,1086762349,0,48471
48472,1482,980,1086762433,0,48472
48473,118,1686,1086762449,0,48473
48474,1482,1659,1086762472,0,48474
48475,1588,703,1086762485,0,48475
48476,703,1588,1086762511,0,48476
48477,1686,798,1086762556,0,48477
48478,1224,497,1086762587,0,48478
48479,1588,703,1086762603,0,48479
48480,1686,118,1086762659,0,48480
48481,1686,118,1086762680,0,48481
48482,1138,862,1086762703,0,48482
48483,980,1482,1086762815,0,48483
48484,703,1588,1086762849,0,48484
48485,1664,1302,1086762883,0,48485
48486,1482,980,1086762973,0,48486
48487,118,1686,1086762979,0,48487
48488,118,1686,1086763017,0,48488
48489,1686,118,1086763073,0,48489
48490,980,1482,1086763079,0,48490
48491,1686,118,1086763105,0,48491
48492,1482,980,1086763139,0,48492
48493,286,860,1086763144,0,48493
48494,1588,703,1086763166,0,48494
48495,1686,798,1086763209,0,48495
48496,118,1686,1086763215,0,48496
48497,118,1686,1086763237,0,48497
48498,1690,232,1086763256,0,48498
48499,286,860,1086763259,0,48499
48500,280,1607,1086763267,0,48500
48501,1686,118,1086763275,0,48501
48502,118,1686,1086763301,0,48502
48503,1686,1138,1086763358,0,48503
48504,1138,1313,1086763372,0,48504
48505,1686,118,1086763380,0,48505
48506,232,1690,1086763381,0,48506
48507,412,1410,1086763395,0,48507
48508,118,1686,1086763403,0,48508
48509,1690,232,1086763448,0,48509
48510,1686,118,1086763455,0,48510
48511,1138,1686,1086763458,0,48511
48512,1410,412,1086763461,0,48512
48513,860,286,1086763470,0,48513
48514,703,1588,1086763530,0,48514
48515,1659,1482,1086763533,0,48515
48516,286,860,1086763549,0,48516
48517,118,1686,1086763579,0,48517
48518,1686,1138,1086763649,0,48518
48519,860,286,1086763685,0,48519
48520,1482,1659,1086763693,0,48520
48521,1686,118,1086763731,0,48521
48522,286,860,1086763738,0,48522
48523,860,286,1086763757,0,48523
48524,118,1686,1086763790,0,48524
48525,286,860,1086763795,0,48525
48526,1686,118,1086763836,0,48526
48527,118,1686,1086763859,0,48527
48528,1686,118,1086763916,0,48528
48529,860,286,1086763925,0,48529
48530,1151,1235,1086763976,0,48530
48531,286,860,1086764013,0,48531
48532,232,1690,1086764029,0,48532
48533,1009,861,1086764069,0,48533
48534,412,471,1086764147,0,48534
48535,1690,232,1086764184,0,48535
48536,949,1441,1086764229,0,48536
48537,1690,232,1086764265,0,48537
48538,1482,1260,1086764302,0,48538
48539,1260,1482,1086764328,0,48539
48540,1482,1260,1086764489,0,48540
48541,1686,1151,1086764670,0,48541
48542,1260,1482,1086765021,0,48542
48543,1482,1260,1086765134,0,48543
48544,1690,1376,1086765291,0,48544
48545,1690,1376,1086765303,0,48545
48546,1198,525,1086765517,0,48546
48547,1482,1690,1086765592,0,48547
48548,457,703,1086765667,0,48548
48549,1198,559,1086765880,0,48549
48550,703,457,1086765909,0,48550
48551,684,1154,1086765978,0,48551
48552,457,703,1086766084,0,48552
48553,684,248,1086766091,0,48553
48554,1690,1482,1086766097,0,48554
48555,395,1415,1086766142,0,48555
48556,1482,1690,1086766200,0,48556
48557,1690,1482,1086766305,0,48557
48558,1482,1690,1086766373,0,48558
48559,703,457,1086766432,0,48559
48560,457,703,1086766458,0,48560
48561,1690,1482,1086766591,0,48561
48562,1421,1635,1086766629,0,48562
48563,1482,1690,1086766651,0,48563
48564,1482,1690,1086766677,0,48564
48565,1690,1482,1086766825,0,48565
48566,1482,1690,1086766914,0,48566
48567,1690,1482,1086767158,0,48567
48568,1546,1670,1086767192,0,48568
48569,1482,1690,1086767205,0,48569
48570,1690,1482,1086767247,0,48570
48571,1482,1690,1086767268,0,48571
48572,1690,1482,1086767354,0,48572
48573,1482,1690,1086767459,0,48573
48574,1690,1482,1086767601,0,48574
48575,1482,1690,1086767667,0,48575
48576,1482,1659,1086767708,0,48576
48577,1659,1482,1086767771,0,48577
48578,1690,1482,1086767774,0,48578
48579,1659,1482,1086767978,0,48579
48580,1482,1659,1086768023,0,48580
48581,1482,1690,1086768034,0,48581
48582,1482,1659,1086768057,0,48582
48583,1659,1482,1086768272,0,48583
48584,1482,1659,1086768475,0,48584
48585,1659,1482,1086768606,0,48585
48586,1482,1659,1086768824,0,48586
48587,1387,1418,1086768900,0,48587
48588,1297,1513,1086769026,0,48588
48589,1678,1076,1086769386,0,48589
48590,567,1323,1086769837,0,48590
48591,346,669,1086770719,0,48591
48592,1277,28,1086770857,0,48592
48593,364,868,1086771460,0,48593
48594,1358,1128,1086772061,0,48594
48595,1706,1706,1086777711,0,48595
48596,1389,28,1086783993,0,48596
48597,1389,28,1086784090,0,48597
48598,1389,583,1086784653,0,48598
48599,1462,46,1086786157,0,48599
48600,481,789,1086786761,0,48600
48601,481,1680,1086786975,0,48601
48602,758,825,1086787359,0,48602
48603,1235,1151,1086788232,0,48603
48604,755,28,1086788795,0,48604
48605,691,365,1086788974,0,48605
48606,618,1138,1086789679,0,48606
48607,1046,954,1086790043,0,48607
48608,1697,861,1086790460,0,48608
48609,1418,1387,1086790727,0,48609
48610,1697,1110,1086791235,0,48610
48611,1707,1707,1086791683,0,48611
48612,17,1224,1086792673,0,48612
48613,1708,1708,1086792824,0,48613
48614,17,719,1086793167,0,48614
48615,1709,1709,1086793634,0,48615
48616,1260,1482,1086793764,0,48616
48617,1495,118,1086793779,0,48617
48618,865,358,1086793803,0,48618
48619,755,909,1086793838,0,48619
48620,1495,1390,1086793959,0,48620
48621,1436,1415,1086794007,0,48621
48622,1390,1645,1086794104,0,48622
48623,1390,1495,1086794127,0,48623
48624,1390,1495,1086794275,0,48624
48625,1495,1390,1086794310,0,48625
48626,1390,1495,1086794343,0,48626
48627,1390,1495,1086794355,0,48627
48628,1495,1390,1086794379,0,48628
48629,1495,1390,1086794389,0,48629
48630,1390,1495,1086794412,0,48630
48631,1390,1495,1086794427,0,48631
48632,1462,1390,1086794471,0,48632
48633,1495,1390,1086794473,0,48633
48634,1390,1462,1086794492,0,48634
48635,1390,1495,1086794500,0,48635
48636,1495,1390,1086794541,0,48636
48637,1260,1209,1086794563,0,48637
48638,1462,1390,1086794568,0,48638
48639,1462,1390,1086794632,0,48639
48640,1390,1462,1086794640,0,48640
48641,1462,1390,1086794660,0,48641
48642,904,1688,1086794665,0,48642
48643,1390,1462,1086794675,0,48643
48644,1390,1462,1086794686,0,48644
48645,1462,1390,1086794720,0,48645
48646,1209,1260,1086794763,0,48646
48647,1462,1495,1086794770,0,48647
48648,1462,1308,1086794783,0,48648
48649,1495,1462,1086794787,0,48649
48650,1390,1462,1086794799,0,48650
48651,1462,1495,1086794819,0,48651
48652,1260,1209,1086794821,0,48652
48653,1462,1390,1086794854,0,48653
48654,609,965,1086794859,0,48654
48655,1495,1462,1086794895,0,48655
48656,1495,1462,1086794913,0,48656
48657,1390,1462,1086794914,0,48657
48658,1462,1495,1086794969,0,48658
48659,841,965,1086794996,0,48659
48660,1390,1462,1086795022,0,48660
48661,1462,1390,1086795044,0,48661
48662,1390,1462,1086795076,0,48662
48663,1462,1390,1086795112,0,48663
48664,1462,1495,1086795138,0,48664
48665,1462,1390,1086795155,0,48665
48666,1495,1462,1086795393,0,48666
48667,1495,1462,1086795408,0,48667
48668,1462,1495,1086795462,0,48668
48669,1462,1495,1086795472,0,48669
48670,358,1313,1086795707,0,48670
48671,669,346,1086795749,0,48671
48672,657,1543,1086795759,0,48672
48673,657,1543,1086795767,0,48673
48674,657,1543,1086795772,0,48674
48675,225,1607,1086796098,0,48675
